Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
FLL,SJU,Sheraton Old San Juan Hotel and Casino,3.00,2015/10/28,2015/10/31,485.56,456.56,5.97%,10.00,within 1 wk,1
FLL,SJU,Sheraton Old San Juan Hotel and Casino,3.00,2015/10/24,2015/10/27,479.64,455.74,4.98%,10.00,within 1 wk,1
JFK,MCO,Sheraton Orlando North Hotel,3.00,2015/10/25,2015/10/28,680.32,511.31,24.84%,10.00,within 1 wk,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/10/30,2015/11/02,655.52,467.21,28.73%,10.00,within 1 wk,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/10/23,2015/10/26,1002.74,756.39,24.57%,10.00,within 1 wk,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/10/31,2015/11/03,622.13,485.62,21.94%,10.00,within 1 wk,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/11/20,2015/11/23,583.38,523.38,10.28%,11.00,2-4 wks,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/11/21,2015/11/24,676.81,628.74,7.10%,11.00,2-4 wks,1
JFK,LAX,Sheraton Pasadena Hotel,3.00,2015/11/25,2015/11/28,823.71,766.63,6.93%,11.00,2-4 wks,1
JFK,LAX,Sheraton Pasadena Hotel,7.00,2015/11/22,2015/11/29,1096.87,1065.64,2.85%,11.00,2-4 wks,1
JFK,LAX,Sheraton Pasadena Hotel,7.00,2015/11/21,2015/11/28,972.03,944.73,2.81%,11.00,2-4 wks,1
JFK,LAX,Sheraton Pasadena Hotel,7.00,2015/11/20,2015/11/27,782.54,767.26,1.95%,11.00,2-4 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/25,2015/11/01,852.13,662.80,22.22%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/11/25,2015/11/28,654.40,509.18,22.19%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/25,2015/10/28,636.10,512.68,19.40%,10.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/28,2015/11/04,969.89,787.74,18.78%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/28,2015/11/04,768.07,642.47,16.35%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/30,2015/11/06,774.29,656.01,15.28%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/22,2015/11/29,957.82,814.50,14.96%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/28,2015/10/31,587.94,503.21,14.41%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/11/04,2015/11/07,454.44,396.09,12.84%,11.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/25,2015/11/01,968.32,845.06,12.73%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/21,2015/11/28,873.97,764.34,12.54%,11.00,2-4 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/25,2015/10/28,468.96,410.79,12.40%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/31,2015/11/07,797.39,698.89,12.35%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/25,2015/12/02,843.01,745.02,11.62%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/31,2015/11/07,893.45,798.01,10.68%,10.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/10/30,2015/11/06,852.28,761.72,10.63%,10.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/25,2015/12/02,1025.05,917.97,10.45%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/08,2015/11/15,971.02,874.37,9.95%,11.00,1-2 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/20,2015/11/27,795.75,726.62,8.69%,11.00,2-4 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/08,2015/11/15,843.91,772.85,8.42%,11.00,1-2 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/18,2015/11/25,809.97,745.02,8.02%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/18,2015/11/25,852.66,786.05,7.81%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/11/25,2015/11/28,791.21,732.40,7.43%,11.00,2-4 wks,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,7.00,2015/11/20,2015/11/27,959.29,907.49,5.40%,11.00,2-4 wks,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/28,2015/10/31,432.85,411.92,4.84%,10.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/11/01,2015/11/04,537.65,513.44,4.50%,11.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/31,2015/11/03,537.15,513.44,4.41%,10.00,within 1 wk,1
JFK,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/10/30,2015/11/02,516.87,513.44,0.66%,10.00,within 1 wk,1
FLL,SJU,Sheraton Puerto Rico Hotel and Casino,3.00,2015/11/22,2015/11/25,467.50,465.70,0.39%,11.00,2-4 wks,1
JFK,SAN,Sheraton San Diego Hotel and Marina,3.00,2015/11/01,2015/11/04,818.62,803.65,1.83%,11.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/10/28,2015/10/31,1066.24,475.63,55.39%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/10/24,2015/10/27,1210.88,574.54,52.55%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/10/24,2015/10/31,1508.86,758.39,49.74%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/10/30,2015/11/02,788.30,450.09,42.90%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/10/31,2015/11/03,793.16,453.61,42.81%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/10/30,2015/11/06,1219.95,808.07,33.76%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/10/28,2015/11/04,1124.05,753.85,32.93%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/10/25,2015/11/01,1464.71,1096.30,25.15%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/10/31,2015/11/07,1474.82,1194.37,19.02%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/07,2015/11/14,947.52,818.92,13.57%,11.00,1-2 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/10/25,2015/10/28,1209.68,1058.10,12.53%,10.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/01,2015/11/04,811.87,715.63,11.85%,11.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/18,2015/11/25,901.29,798.41,11.41%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/11,2015/11/18,830.24,758.39,8.65%,11.00,1-2 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/21,2015/11/24,690.23,636.51,7.78%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/13,2015/11/16,515.55,475.63,7.74%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/14,2015/11/17,515.55,475.63,7.74%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/08,2015/11/11,563.25,519.92,7.69%,11.00,1-2 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/22,2015/11/25,661.83,611.48,7.61%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/15,2015/11/18,530.46,490.10,7.61%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/15,2015/11/22,951.72,884.43,7.07%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/08,2015/11/15,926.11,867.72,6.30%,11.00,1-2 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/18,2015/11/21,697.78,671.29,3.80%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/06,2015/11/09,647.40,628.86,2.86%,11.00,1-2 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/20,2015/11/23,737.10,717.70,2.63%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/01,2015/11/08,1446.97,1420.88,1.80%,11.00,within 1 wk,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",7.00,2015/11/14,2015/11/21,987.93,971.04,1.71%,11.00,2-4 wks,1
JFK,SAN,"Sheraton San Diego Hotel, Mission Valley",3.00,2015/11/07,2015/11/10,589.89,589.33,0.10%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/23,2015/10/26,765.09,597.14,21.95%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/23,2015/10/30,1075.16,856.82,20.31%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/25,2015/10/28,736.82,604.31,17.98%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/24,2015/10/27,724.01,600.72,17.03%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/25,2015/11/01,1021.06,856.82,16.09%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/24,2015/10/31,1019.97,856.82,16.00%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/28,2015/10/31,697.87,605.78,13.20%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/04,2015/11/07,686.15,601.79,12.29%,11.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/04,2015/11/11,946.70,847.60,10.47%,11.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/08,2015/11/11,667.95,600.35,10.12%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/30,2015/11/06,942.54,850.16,9.80%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/30,2015/11/02,660.29,595.89,9.75%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/28,2015/11/04,931.67,852.86,8.46%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/11,2015/11/14,647.88,597.79,7.73%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/07,2015/11/10,646.17,596.84,7.63%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/06,2015/11/13,906.56,843.60,6.95%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/07,2015/11/14,906.53,843.60,6.94%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/08,2015/11/15,921.84,861.60,6.53%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/01,2015/11/04,676.23,633.35,6.34%,11.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/25,2015/11/28,687.70,648.79,5.66%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/01,2015/11/08,946.88,894.60,5.52%,11.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/22,2015/11/29,921.04,871.60,5.37%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/22,2015/11/25,508.76,482.35,5.19%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/10/31,2015/11/07,947.04,898.88,5.09%,10.00,within 1 wk,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/06,2015/11/09,625.02,593.33,5.07%,11.00,1-2 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/13,2015/11/20,826.28,784.60,5.04%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/14,2015/11/21,826.25,784.60,5.04%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/25,2015/12/02,805.93,765.60,5.00%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/21,2015/11/28,941.42,894.60,4.97%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/20,2015/11/27,843.80,802.60,4.88%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,7.00,2015/11/18,2015/11/25,832.92,802.60,3.64%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/18,2015/11/21,575.17,556.79,3.19%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/21,2015/11/24,565.02,551.84,2.33%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/11/14,2015/11/17,546.07,533.84,2.24%,11.00,2-4 wks,1
JFK,SDQ,Sheraton Santo Domingo,3.00,2015/10/31,2015/11/03,656.45,648.12,1.27%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/04,2015/11/11,795.47,683.88,14.03%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/06,2015/11/09,554.80,487.58,12.12%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/04,2015/11/07,465.31,409.46,12.00%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/25,2015/12/02,884.53,785.77,11.17%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/22,2015/11/29,1047.81,934.02,10.86%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/10/30,2015/11/02,521.63,465.27,10.80%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/07,2015/11/14,759.49,683.11,10.06%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/20,2015/11/23,524.45,471.72,10.05%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/18,2015/11/21,420.41,381.94,9.15%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/06,2015/11/13,762.36,696.50,8.64%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/22,2015/11/25,461.35,425.72,7.72%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/25,2015/11/28,683.02,630.39,7.71%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/18,2015/11/25,717.34,666.63,7.07%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/15,2015/11/18,392.13,364.41,7.07%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/01,2015/11/04,427.03,397.27,6.97%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/20,2015/11/27,776.99,731.02,5.92%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/13,2015/11/20,664.41,631.65,4.93%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/14,2015/11/21,663.40,632.90,4.60%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/14,2015/11/17,365.59,357.34,2.26%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/10/31,2015/11/03,429.23,426.15,0.72%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,3.00,2015/11/11,2015/11/14,347.97,346.01,0.56%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Fort Lauderdale at Cypress Creek,7.00,2015/11/01,2015/11/08,885.36,880.91,0.50%,11.00,within 1 wk,1
JFK,MCO,Sheraton Suites Orlando Airport,3.00,2015/11/25,2015/11/28,697.56,677.78,2.84%,11.00,2-4 wks,1
JFK,MCO,Sheraton Suites Orlando Airport,7.00,2015/11/22,2015/11/29,866.42,859.45,0.80%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/11,2015/11/14,419.32,347.50,17.13%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/10/30,2015/11/02,522.90,451.04,13.74%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/20,2015/11/27,811.11,710.02,12.46%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/22,2015/11/29,1041.83,913.02,12.36%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/22,2015/11/25,486.94,427.21,12.27%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/06,2015/11/09,538.65,477.74,11.31%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/04,2015/11/07,449.25,399.62,11.05%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/18,2015/11/25,717.34,645.63,10.00%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/04,2015/11/11,708.11,638.08,9.89%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/20,2015/11/23,524.45,473.21,9.77%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/25,2015/11/28,696.05,632.74,9.10%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/07,2015/11/14,698.59,637.42,8.76%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/25,2015/12/02,837.00,766.35,8.44%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/10/28,2015/10/31,480.34,450.69,6.17%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/13,2015/11/20,649.43,611.90,5.78%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/06,2015/11/13,686.72,650.75,5.24%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/18,2015/11/21,403.00,384.29,4.64%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/11,2015/11/18,611.04,584.31,4.38%,11.00,1-2 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/11/14,2015/11/21,631.34,611.90,3.08%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/14,2015/11/17,358.33,347.50,3.02%,11.00,2-4 wks,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/10/28,2015/11/04,652.11,635.13,2.60%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/10/30,2015/11/06,646.68,636.11,1.64%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/10/31,2015/11/03,417.71,412.27,1.30%,10.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,3.00,2015/11/01,2015/11/04,402.73,399.62,0.77%,11.00,within 1 wk,1
JFK,FLL,Sheraton Suites Plantation,7.00,2015/10/31,2015/11/07,653.65,649.76,0.59%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/10/31,2015/11/07,943.34,571.29,39.44%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/04,2015/11/07,650.94,405.14,37.76%,11.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/01,2015/11/08,997.85,628.77,36.99%,11.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/10/30,2015/11/06,956.54,645.58,32.51%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/01,2015/11/04,536.82,382.67,28.72%,11.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/10/28,2015/11/04,793.54,571.29,28.01%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/10/31,2015/11/03,504.75,382.67,24.19%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/15,2015/11/22,788.35,623.64,20.89%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/15,2015/11/18,423.22,338.42,20.04%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/14,2015/11/21,783.82,637.45,18.67%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/10/25,2015/11/01,894.62,727.63,18.67%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/22,2015/11/25,475.44,393.61,17.21%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/18,2015/11/25,673.38,573.04,14.90%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/25,2015/12/02,825.09,703.18,14.78%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/21,2015/11/24,494.33,439.61,11.07%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/22,2015/11/29,930.40,829.76,10.82%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/14,2015/11/17,386.66,347.63,10.10%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/18,2015/11/21,491.80,448.83,8.74%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/20,2015/11/27,656.12,600.65,8.46%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/10/30,2015/11/02,488.62,452.88,7.32%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa East Hotel,7.00,2015/11/21,2015/11/28,827.91,768.44,7.18%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa East Hotel,3.00,2015/11/20,2015/11/23,468.01,435.04,7.04%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/10/21,2015/10/24,717.54,485.12,32.39%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/11,2015/11/18,906.59,695.70,23.26%,11.00,1-2 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/10/28,2015/11/04,970.92,747.52,23.01%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/01,2015/11/04,594.78,460.13,22.64%,11.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/10/31,2015/11/03,589.39,459.72,22.00%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/13,2015/11/20,966.78,764.71,20.90%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/22,2015/11/25,592.34,471.07,20.47%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/10/23,2015/10/26,670.38,547.12,18.39%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/11,2015/11/14,519.61,425.09,18.19%,11.00,1-2 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/18,2015/11/25,907.53,752.13,17.12%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/25,2015/12/02,1059.24,879.43,16.97%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/22,2015/11/29,1203.16,1008.02,16.22%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/10/30,2015/11/06,981.28,822.62,16.17%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/20,2015/11/27,928.88,779.74,16.06%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/15,2015/11/22,953.58,802.32,15.86%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/21,2015/11/24,611.22,517.07,15.40%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/21,2015/11/28,1100.66,947.12,13.95%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/15,2015/11/18,481.18,415.88,13.57%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,7.00,2015/11/14,2015/11/21,943.70,815.71,13.56%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/13,2015/11/16,607.49,530.90,12.61%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/20,2015/11/23,584.90,512.50,12.38%,11.00,2-4 wks,1
